meaning,example,order,word,numbering
92_1,世の中に完全な人間はいない。,3,92,92_1_3
92_2,彼は完全に人間のクズだ。,1,92,92_2_1
92_2,完全に失敗だった。,2,92,92_2_2
93_1,参考/研究/学習 資料,1,93,93_1_1
93_1,膨大な資料を集める,2,93,93_1_2
93_1,資料の不足のため研究が遅々として進まない。,3,93,93_1_3
94_1,2つの仕事を同時にする,1,94,94_1_1
94_1,2台の車がほぼ同時に出発した。,2,94,94_1_2
94_1,同時 進行/録音,3,94,94_1_3
94_1,ドアが開くと同時に駆け込んだ。,4,94,94_1_4
94_2,その人は農家であると同時に詩人だった。,1,94,94_2_1
94_2,彼は私の最も身近な友人だったが、同時にこの国で最も重要な人物だった。,2,94,94_2_2
95_1,個人的なことで 欠勤/早退 する,1,95,95_1_1
95_1,個人の入場料より団体の入場料が安い。,2,95,95_1_2
95_1,試験の結果に個人差のあるのは当然だ。,3,95,95_1_3
95_1,個人の要求と共同体の要求が葛藤を引き起こす。,4,95,95_1_4
95_1,個人の資格で参加する,5,95,95_1_5
95_2,〔個人的には/私は こんな要求は話にならないと思っています。〕,1,95,95_2_1
96_1,政治 活動/勢力/水準/システム,1,96,96_1_1
96_1,このことを政治に利用してはいけない。,2,96,96_1_2
96_1,政治が安定してこそ経済も発展できる。,3,96,96_1_3
96_1,この国は政治が 不安定だ/後進的だ/先進的だ。,4,96,96_1_4
97_1,報告書/作品/絵/小説/交響曲/建物 を完成させる,1,97,97_1_1
97_1,この建物を完成させるのに100年かかった。,2,97,97_1_2
97_1,この作品は未完成のままであることに意味がある。,3,97,97_1_3
98_1,住宅/ショッピングモール/美術館 を設計する,1,98,98_1_1
98_1,この工事は施工だけでなく、そもそも設計から失敗だ。,2,98,98_1_2
98_1,設計 図面/会社,3,98,98_1_3
98_1,設計通りに施工する,4,98,98_1_4
98_1,この建物は著名な建築家が設計したものだ。,5,98,98_1_5
98_1,独創的な設計に感嘆する,6,98,98_1_6
98_2,人生/生活 設計,1,98,98_2_1
98_2,私の人生は私自身で設計したい。,2,98,98_2_2
98_2,退職後の人生を設計する,3,98,98_2_3
99_1,意思表示/関心を示す/愛情を示す,1,99,99_1_1
99_1,親近感を示す,2,99,99_1_2
99_1,彼女は彼の無礼な言行に不快感を示した。,3,99,99_1_3
99_2,行き先を矢印で表示する,1,99,99_2_1
99_2,標識の×は通行禁止の表示である。 *標示,2,99,99_2_2
100_1,芸術 作品/行為,1,100,100_1_1
100_1,視覚/前衛 芸術,2,100,100_1_2
100_1,優れた芸術に触れて審美眼を養う,3,100,100_1_3
100_1,芸術の境地に 上る/達する,4,100,100_1_4
100_1,母の料理の腕前は息を呑むほどの芸術だ。,5,100,100_1_5
100_2,〔話の技術もまた、現代人が備えるべき素質である。〕,1,100,100_2_1
100_3,〔この絵は本当に芸術的だ！〕,1,100,100_3_1
101_1,新聞/雑誌/身分証明書/債権/国債/小切手/記念切手/ 貨幣/ 記念コイン を発行する,1,101,101_1_1
101_1,新聞/雑誌 の発行部数,2,101,101_1_2
102_1,委員会の決定にそのまま従う,1,102,102_1_1
102_1,政府は金融市場を開放することを決定した。,2,102,102_1_2
102_1,開催日時を決定する,3,102,102_1_3
102_2,経済的な基礎がその上層構造を決定する。,1,102,102_2_1
102_2,経済/遺伝子 決定論,2,102,102_2_2
103_1,本文から重要な箇所を抜粋する,1,103,103_1_1
103_1,重要 人物/事項/課目/部分/部位,2,103,103_1_2
103_1,言葉より 実践/行動 が重要である。,3,103,103_1_3
103_1,私にとって重要なことが人には重要でないこともある。,4,103,103_1_4
103_1,この部分が重要だから、よく覚えておきなさい。,5,103,103_1_5
104_1,不動産/建物/骨董品/作品 の価値を評価する,1,104,104_1_1
104_1,良く/高く/低く 評価する,2,104,104_1_2
104_1,この建物の評価額は10億を超える。,3,104,104_1_3
104_1,成績/業績/勤務/人物/芸術的/事業妥当性 評価,4,104,104_1_4
104_1,この作品については評論家たちの評価がわかれる。,5,104,104_1_5
105_1,是非を 正す/問う/論ずる,1,105,105_1_1
105_1,是非が 明らかとなる/判明する,2,105,105_1_2
105_2,〔言いがかりをつける/口論を繰り広げる〕,1,105,105_2_1
105_2,〔口論に巻き込まれる/口論の巻き添えになる〕,2,105,105_2_2
105_2,〔些細な口論の末に人を殺す〕,3,105,105_2_3
105_3,我が家に是非遊びに来てください。,1,105,105_3_1
105_3,改革を是非やり遂げたい,2,105,105_3_2
106_1,計算/進行 方式,1,106,106_1_1
106_1,新しい職場は仕事の方式が違って、適応するのに苦労した。 *やり方,2,106,106_1_2
107_1,有名 人/作家/芸能人/観光地,1,107,107_1_1
107_1,この地方は優れた景色で有名だ。,2,107,107_1_2
107_1,この学校は学生に勉強をたくさんさせることで有名だ。,3,107,107_1_3
108_1,新しい製品を 出す/市場に出す,1,108,108_1_1
108_1,製品の 価格/品質/耐久性/安全性 を調査する,2,108,108_1_2
109_1,両親が子供の面倒をみるのは当然だ。,1,109,109_1_1
109_1,そのように侮辱したら怒るのも当然だ。,2,109,109_1_2
109_2,この仕事は私の仕事だから、当然私が自分でやろう。,1,109,109_2_1
109_2,彼はこのことを当然承諾しないだろう。,2,109,109_2_2
110_1,このことをする目的は何だ？,1,110,110_1_1
110_1,この試験の目的は学生の学習能力を評価することにある。,2,110,110_1_2
110_1,目的としたところを成し遂げる。,3,110,110_1_3
110_1,お前がどんな目的を持って来たのかを私は知っている。,4,110,110_1_4
111_1,食事/料理 の材料,1,111,111_1_1
111_1,材料が不足して、工場で物を作れないでいる。,2,111,111_1_2
111_1,材料を供給する,3,111,111_1_3
111_1,研究/執筆/判断 のための材料,4,111,111_1_4
112_1,秋はあらゆる作物が熟する時期だ。,1,112,112_1_1
113_1,この箱は危険物が入っているので取り扱いには注意を要する。,1,113,113_1_1
113_1,注意して説明を聞く,2,113,113_1_2
113_1,床が滑るので注意してください。,3,113,113_1_3
113_2,注意 する/される,1,113,113_2_1
113_2,生活態度が悪い学生を、先生が注意した。,2,113,113_2_2
114_1,先祖から受け継いだ伝統を尊重する/に従う,1,114,114_1_1
114_1,こうすることがこの集まりの伝統だ。,2,114,114_1_2
114_1,新たな伝統を 作る/創造する,3,114,114_1_3
114_2,老人を尊敬し子供を愛するのは伝統的な美徳である。,1,114,114_2_1
114_2,各地に伝わる伝統的な行事を調査する,2,114,114_2_2
114_2,伝統 工芸/衣装/音楽/芸術； 伝統的風習,3,114,114_2_3
115_1,10月1日以前の書類が見当たらない。,1,115,115_1_1
115_1,彼らは、その時以前にすでに書信をやり取りしたことがある。,2,115,115_1_2
115_2,彼らは以前、会ったことがある。,1,115,115_2_1
115_2,その人は以前、会ったことがない。,2,115,115_2_2
116_1,情報/仕事/事務/業務 処理,1,116,116_1_1
116_1,熱/化学薬品/特殊 処理,2,116,116_1_2
116_1,在庫品を安値で処理する,3,116,116_1_3
116_1,司法/法 に基づく処理,4,116,116_1_4
116_1,頭の痛い仕事を簡単に処理する,5,116,116_1_5
117_1,能力を 発揮する/開発する,1,117,117_1_1
117_1,能力が ある/ない/優れている,2,117,117_1_2
117_1,運動/計算/業務/推論/記憶/貯蔵 能力,3,117,117_1_3
117_1,それは私の能力を超えた仕事だ。,4,117,117_1_4
117_1,人/個人 の能力には 限界/違い がある。,5,117,117_1_5
118_1,家/学校/会社 の方向にひとしきり歩く,1,118,118_1_1
118_1,方向感覚を 失う/維持する,2,118,118_1_2
118_1,矢印の指す方向に沿って行けば、出口が見える。,3,118,118_1_3
118_2,会社の事業の方向を 構想/議論 する,1,118,118_2_1
118_2,お前は卒業後にどの方向に行きたいのか？,2,118,118_2_2
119_1,交通 手段/機関/信号/統制,1,119,119_1_1
119_1,公共交通機関；道路/陸上/海上/航空 交通,2,119,119_1_2
119_1,交通が発達する,3,119,119_1_3
119_1,大雪が降って交通が 途絶する/麻痺する,4,119,119_1_4
119_1,この地域は交通が 便利だ/不便だ。,5,119,119_1_5
119_1,交通の要衝地,6,119,119_1_6
119_2,この港を通じて、大陸と島との間の交通が活発に行われた。,1,119,119_2_1
119_3,〔一部の悪徳商人は、金儲けのために公務員と結託することもためらわない。〕,1,119,119_3_1
120_1,読者の反応を調査する,1,120,120_1_1
120_1,著者と読者の出会い,2,120,120_1_2
120_1,この雑誌の主な読者は青少年である。,3,120,120_1_3
121_1,この地域は 天然資源/地下資源/海洋資源/水 が豊富である。,1,121,121_1_1
121_1,この会社は資金が豊富だ。,2,121,121_1_2
121_1,知識が豊富だ；想像力/表現 が豊かだ,3,121,121_1_3
122_1,花咲く季節がめぐってくる,1,122,122_1_1
122_1,新緑の季節,2,122,122_1_2
122_1,季節によって着る服が変わる,3,122,122_1_3
122_1,この服は季節に関係なく着られる。,4,122,122_1_4
122_1,季節の 果物/食べ物/料理,5,122,122_1_5
122_1,この地域は 春、夏、秋、冬の 季節/四季 の区別がはっきりしている。,6,122,122_1_6
123_1,21世紀/新たな世紀 を迎える,1,123,123_1_1
123_1,前世紀/20世紀 に起こった主要な事件,2,123,123_1_2
123_1,この国は紀元前2世紀に滅亡した。,3,123,123_1_3
123_2,世紀の 業績/大発見/結婚/対決,1,123,123_2_1
123_3,未来は 若者/民衆/労働者/コンピュータ の世紀となるだろう。,1,123,123_3_1
123_3,この発見で医学分野の新たな世紀が 開かれた/始まった。,2,123,123_3_2
124_1,いくつかの都市国家が集まって一つの 連合体/連盟 を構成している。,1,124,124_1_1
124_1,我がチームは多国籍の選手たちで構成されている。,2,124,124_1_2
124_1,この物質は化学的構成が複雑である。,3,124,124_1_3
124_1,この団体はその内的構成が特異である。,4,124,124_1_4
124_1,全体の構成を考えて文章を書く,5,124,124_1_5
125_1,事件/事故/現象 の原因を調査する,1,125,125_1_1
125_1,原因不明の病気で死亡する。,2,125,125_1_2
125_1,この疾病の原因は 睡眠不足/過労/過飲/喫煙 である。,3,125,125_1_3
125_1,この国が滅亡した原因は支配層の腐敗にあった。,4,125,125_1_4
126_1,冷凍/調味/乾燥/防腐処理 食品,1,126,126_1_1
126_1,食品売り場,2,126,126_1_2
126_1,難民に食品と医薬品を供給する,3,126,126_1_3
126_1,夏は食品が傷みやすい。,4,126,126_1_4
127_1,直接 取引/配送,1,127,127_1_1
127_1,直接的な 表現/関係/親交,2,127,127_1_2
127_1,彼の話はとても直接的で、決してまわりくどいことは言わない。,3,127,127_1_3
127_1,私がその人に直接会ってみよう。,4,127,127_1_4
127_1,私はこの話を本人から直接聞いた。,5,127,127_1_5
128_1,うちのクラスの学生たちの身長の平均は160センチメートルだ。,1,128,128_1_1
128_1,この都市の住民の月平均所得は200万ウォンである。,2,128,128_1_2
128_1,この博物館の一日の訪問客は平均5000人である。,3,128,128_1_3
128_2,宝探しゲームでうちのチームは10個を見つけたが、平均すれば一人あたり2個となる。,1,128,128_2_1
128_2,夏には販売量が多いが、一年全体を平均すればそれほど多くない。,2,128,128_2_2
128_3,平均のとれた体にあこがれる,1,128,128_3_1
128_3,平均を保つのは難しい。,2,128,128_3_2
128_3,我々3人は、公平に/平等に これらの仕事を分担する。,3,128,128_3_3
128_3,品質が平均している,4,128,128_3_4
128_3,均衡のとれた発展,5,128,128_3_5
128_3,平均台,6,128,128_3_6
129_1,美術 作品/活動/教育/展示会,1,129,129_1_1
129_1,仏教/東洋/西洋 美術,2,129,129_1_2
129_1,彼は学校で美術を教えている。,3,129,129_1_3
129_1,美術品/美術館,4,129,129_1_4
130_1,教育 機関/施設/制度/環境/方法/哲学,1,130,130_1_1
130_1,子女/人格/教科/技術/幼児/職業/生涯/社会/初等/中等/高等 教育,2,130,130_1_2
130_1,子女/学生/新入社員 を教育する,3,130,130_1_3
130_1,子女教育にお金をかける,4,130,130_1_4
130_1,教育は未来のための投資である。,5,130,130_1_5
131_1,山林緑化/公共勤労/土木/建設/自然開発/慈善/国家/公共/福祉/教育 事業,1,131,131_1_1
131_1,国家/政府/党 の推進する事業,2,131,131_1_2
131_1,政府はこの事業に多くの予算/資金 を投入している。,3,131,131_1_3
131_2,彼は勤めていた会社をやめて事業を始めた。,1,131,131_2_1
131_2,事業 資金/計画,2,131,131_2_2
131_2,彼は友人と一緒に始めた事業がうまくいって大金を得た。,3,131,131_2_3
132_1,事実の通りに話す,1,132,132_1_1
132_1,メディアで報道された内容は 事実ではない/事実と異なる。,2,132,132_1_2
132_1,歴史的事実,3,132,132_1_3
132_2,〔実は、私はそれをやりたくなかった。〕,1,132,132_2_1
132_2,〔口では言わなかったが、実は私はその人が気に入らなかった。〕,2,132,132_2_2
133_1,文字 記録/資料/記号/解読率,1,133,133_1_1
133_1,彼は文字が読めない。,2,133,133_1_2
133_1,楔形/表意/表音/音節/音素/絵 文字●類字,3,133,133_1_3
133_2,〔まがりなりにも学問をした人間がそんなことを言ってはいけない。〕,1,133,133_2_1
133_2,〔孔子様の前で学説を披露するようなものだ。/釈迦に説法、孔子に悟道〕,2,133,133_2_2
134_1,犯罪/歴史的 事件,1,134,134_1_1
134_1,大きな/とてつもない/重要な/奇妙な 事件が起こる,2,134,134_1_2
134_1,事件を 調査/予測/収拾/処理/担当 する,3,134,134_1_3
134_1,これは人類史上の一大事件だ。,4,134,134_1_4
135_1,損害賠償/酒代/代金/手数料/諮問料 を請求する,1,135,135_1_1
135_1,正式な 裁判/警察の調査 を請求する,2,135,135_1_2
135_1,請求書が来る,3,135,135_1_3
136_1,調査/支援/攻撃 対象,1,136,136_1_1
136_1,児童/学生/女性 を対象にした事業,2,136,136_1_2
136_1,対象を明らかにすべきだ。,3,136,136_1_3
136_2,〔彼にはすでに恋人がいる。〕,1,136,136_2_1
136_2,〔恋人/結婚相手 を探す〕,2,136,136_2_2
137_1,世界の平和と安定を 祈る/図る/脅かす,1,137,137_1_1
137_1,上昇していた農産物の価格が安定した。,2,137,137_1_2
137_1,国家/政治/政局/経済/雇用/物価/収入 が安定してこそ万事がうまくいく。,3,137,137_1_3
137_2,〔医学的には一般的に安定剤を使って不眠症を治療する。〕,1,137,137_2_1
138_1,交通/産業 の安全,1,138,138_1_1
138_1,大きな地震が起きてもここは安全だ。,2,138,138_1_2
138_1,安全 点検/事故/運転,3,138,138_1_3
138_1,"安全に 避難(待避, 退避)/運転/帰宅 する",4,138,138_1_4
139_1,選挙/疾病/学生/自己/時間/衛生/健康/建物/施設/品質/人事/水質/勤労/図書 管理,1,139,139_1_1
139_1,この公園は国家が管理している。,2,139,139_1_2
139_1,この会社は政府の管理下にある。,3,139,139_1_3
139_1,管理が 厳しい/おろそかだ,4,139,139_1_4
140_1,1990年以来、ずっと経済の停滞から抜け出せないでいる。,1,140,140_1_1
140_1,我々は初めて会って以来、ずっと良い関係を維持してきた。,2,140,140_1_2
140_1,こんなことは開校以来初めてだ。,3,140,140_1_3
141_1,適切な 単語/人物/候補/科目 を選択する,1,141,141_1_1
141_1,選択科目/優柔不断,2,141,141_1_2
141_1,選択に苦心する,3,141,141_1_3
141_1,一瞬の選択が 10年/生涯 を左右する。,4,141,141_1_4
141_1,彼を配偶者として選択する,5,141,141_1_5
142_1,イエスはベツレヘムの厩で誕生した。,1,142,142_1_1
142_1,～の誕生を記念して,2,142,142_1_2
142_1,可愛い 子供/王子様/お姫様 の誕生をお祝い申し上げます。,3,142,142_1_3
